Year,Rank,Movie,Poster_URL,Genre,TMDb_Rating,TMDb_Vote_Count,Popularity_Score,Release_Date,Runtime_Minutes,Box_Office_USD,Director,Streaming_Original,Primary_Studio_or_Platform,Cult_Classic,Family_Friendly,Rewatchability_Score_10,Overview
1994,52,Junior,https://image.tmdb.org/t/p/w500/swxxtzYc60qqnFhfWMFdmx9QXvY.jpg,"Comedy, Science Fiction",5.196,1693,7.1084,1994-11-22,110,108400000,Ivan Reitman,No,"Northern Lights Entertainment, Universal Pictures",No,No,6,"A research scientist becomes the world's first pregnant man in order to test a drug he and a colleague have designed for expectant women. To carry out the trial, he has an embryo implant, believing that he will only carry the baby for three months – hardly expecting to face the prospect of giving birth."
1994,53,Police Academy: Mission to Moscow,https://image.tmdb.org/t/p/w500/3517XQ9LpoEykyYq2TuDNS45MPP.jpg,"Comedy, Crime",4.597,1001,4.7401,1994-06-09,83,126247,Alan Metter,No,"Warner Bros. Pictures, Studio Trite",No,No,6,"The Russians seek help in dealing with the Mafia from the veterans of the Police Academy. They head off to Moscow, in order to find evidence against Konstantin Konali, who marketed a computer game that everyone in the world is playing."
1994,54,Clerks,https://image.tmdb.org/t/p/w500/9IiSgiq4h4siTIS9H3o4nZ3h5L9.jpg,Comedy,7.371,2846,6.3155,1994-10-19,92,3158707,Kevin Smith,No,View Askew Productions,No,No,6,"Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives."
1994,55,Quiz Show,https://image.tmdb.org/t/p/w500/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg,"History, Drama",7.25,1012,5.4105,1994-08-25,133,24822619,Robert Redford,No,"Baltimore Pictures, Wildwood Enterprises, Hollywood Pictures",No,No,6,"Herbert Stempel's transformation into an unexpected television personality unfolds as he secures victory on the cherished American game show, 'Twenty-One.' However, when the show introduces the highly skilled contestant Charles Van Doren to replace Stempel, it compels Stempel to let out his frustrations and call out the show as rigged. Lawyer Richard Goodwin steps in and attempts to uncover the orchestrated deception behind the scenes."
1994,56,Blank Check,https://image.tmdb.org/t/p/w500/qhsH1BGqeCDHoogt5ebxOgERJGb.jpg,"Comedy, Family",5.975,555,6.4829,1994-02-11,93,30600000,Rupert Wainwright,No,Walt Disney Pictures,No,Yes,6,"Bullied by his siblings and nagged by his parents, 11-year-old Preston Waters is fed up with his family — especially their frugality. But he gets his chance to teach them a lesson when a money-laundering criminal nearly bulldozes Preston with his car and compensates the boy with a blank check. Preston makes the check out for $1 million and goes on a spending spree he'll never forget."
1994,57,The Hudsucker Proxy,https://image.tmdb.org/t/p/w500/xBQBr6Q1OTivouBK66oFgy86n03.jpg,"Comedy, Drama, Fantasy",7.068,1226,6.3704,1994-03-11,111,2800000,Joel Coen,No,"Warner Bros. Pictures, PolyGram Filmed Entertainment, Silver Pictures",No,No,6,A naive business graduate is installed as president of a manufacturing company as part of a stock scam.
1994,58,The Last Seduction,https://image.tmdb.org/t/p/w500/kK8IiJDkz2Tv6DwaK60vJVHKH85.jpg,"Thriller, Crime, Romance, Drama",6.751,445,7.6528,1994-05-26,110,5842603,John Dahl,No,ITC Entertainment,No,No,6,A devious femme fatale steals her husband’s drug money and hides out in a small town where she meets the perfect dupe for her next scheme.
1994,59,Wyatt Earp,https://image.tmdb.org/t/p/w500/51LItgyecu2KMAtIchYogEykCIu.jpg,"Western, Drama",6.795,964,5.0872,1994-06-24,191,25052000,Lawrence Kasdan,No,"Paragon Entertainment Corp., Tig Productions, Kasdan Pictures",No,No,6,"From Wichita to Dodge City, to the O.K. Corral in Tombstone, Wyatt Earp is taught that nothing matters more than family and the law. Joined by his brothers and Doc Holliday, Earp wages war on the dreaded Clanton and McLaury gangs."
1994,60,Satantango,https://image.tmdb.org/t/p/w500/y38z0v4HJ12MHiKddLEoFlvPiBt.jpg,Drama,8.0,320,4.7644,1994-04-28,432,0,Béla Tarr,No,"Von Vietinghoff Filmproduktion, Vega Film, Mozgókép Innovációs Társulás és Alapítvány",Yes,No,6,"Inhabitants of a small village in Hungary deal with the effects of the fall of Communism. The town's source of revenue, a factory, has closed, and the locals, who include a doctor and three couples, await a cash payment offered in the wake of the shuttering. Irimias, a villager thought to be dead, returns and, unbeknownst to the locals, is a police informant. In a scheme, he persuades the villagers to form a commune with him."
1994,61,The Chase,https://image.tmdb.org/t/p/w500/lEmGW4Fc9wMRLIKq6NRojZnTbdp.jpg,"Adventure, Comedy, Action, Crime",5.79,396,4.5506,1994-03-04,89,8000000,Adam Rifkin,No,"Capitol Films, Hercules Films, 20th Century Fox",No,Yes,6,"Jack Hammond is sentenced to life in prison, but manages to escape. To get away from the police he takes a girl as hostage and drives off in her car. The girl happens to be the only daughter of one of the richest men in the state. In a while the car chase is being broadcast live on every TV-channel."
1994,62,Blown Away,https://image.tmdb.org/t/p/w500/fD23iryzdjfRU05nQAQriD0A3AR.jpg,Action,6.216,642,5.2253,1994-07-01,121,30156002,Stephen Hopkins,No,"Trilogy Entertainment Group, Metro-Goldwyn-Mayer",No,No,6,"Blown Away tells the story of Jimmy Dove, who works for the Boston bomb squad. Shortly after Dove leaves the force, his partner is killed by a bomb that Dove thinks might have been made by someone he knows."
1994,63,The Pagemaster,https://image.tmdb.org/t/p/w500/iIWUuCjN8VND7BDugvf45LveA6p.jpg,"Family, Fantasy, Animation",6.4,807,6.4811,1994-11-23,75,13670688,Pixote Hunt,No,"20th Century Fox, Turner Pictures, David Kirschner Productions",No,Yes,6,"Rich knows a lot about accidents. So much so, he is scared to do anything that might endanger him, like riding his bike, or climbing into his treehouse. While in an old library, he is mystically transported into the unknown world of books, and he has to try and get home again."
1994,64,To Live,https://image.tmdb.org/t/p/w500/bv0qREWTw8TPAtgt22ELp1UlKVl.jpg,"Drama, Romance, War",8.075,392,4.7885,1994-05-18,133,0,Zhang Yimou,No,"Shanghai Film Studio, Era International Ltd",Yes,No,6,Married couple Fugui and Jiazhen endure tumultuous events in mid-20th century mainland China as their personal fortunes move from wealthy landownership to peasantry.
1994,65,Drop Zone,https://image.tmdb.org/t/p/w500/2AnguJel4FIm1AUjHLrhi4ztsYU.jpg,"Action, Thriller, Crime",5.753,473,6.2154,1994-12-08,101,62000000,John Badham,No,"Paramount Pictures, Nicita/Lloyd Productions",No,No,6,"A daring prison break from an airliner at 30,000 feet leaves U.S. Marshal Pete Nessip mourning a brother and gunning for revenge. After being ordered to turn in his badge, he seeks out Jessie Crossman, a noted skydiver, and offers to sponsor her crew for the annual Independence Day parachuting show in Washington, D.C., if she trains him. Meanwhile, the mastermind behind the mid-air jailbreak is planning a daring computer theft on Independence Day."
1994,66,Star Trek: Generations,https://image.tmdb.org/t/p/w500/gh0ZZRwSmlzEZTIZee3ZCN9Jssx.jpg,"Science Fiction, Action, Adventure, Thriller",6.521,1543,5.1229,1994-11-18,118,118071125,David Carson,No,Paramount Pictures,No,Yes,6,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.
1994,67,"The Adventures of Priscilla, Queen of the Desert",https://image.tmdb.org/t/p/w500/rSkhcbHkk23fR3qhYJestqtamWK.jpg,"Drama, Comedy",7.254,951,5.7931,1994-08-10,103,29700000,Stephan Elliott,No,"PolyGram Filmed Entertainment, Latent Image Productions Pty. Ltd., Specific Films",No,No,6,Two drag performers and a transgender woman travel across the desert to perform their unique style of cabaret.
1994,68,Ed Wood,https://image.tmdb.org/t/p/w500/n8SrO3WbyuY2b6KazogqbQF348C.jpg,"Comedy, Drama, History",7.481,2576,6.7552,1994-09-28,127,5900000,Tim Burton,No,"Touchstone Pictures, Tim Burton Productions, Di Novi Pictures",No,No,6,"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful."
1994,69,When a Man Loves a Woman,https://image.tmdb.org/t/p/w500/cA1uMNX3sdWAWfMZbsgm1VIJYSY.jpg,"Drama, Romance",6.617,396,4.5272,1994-04-29,126,50021959,Luis Mandoki,No,"Touchstone Pictures, The Avnet/Kerner Company",No,No,6,"An airline pilot and his wife are forced to face the consequences of her alcoholism when her addictions threaten her life and their daughter's safety. While the woman enters detox, her husband must face the truth of his enabling behavior."
1994,70,The Jungle Book,https://image.tmdb.org/t/p/w500/lFMxUrByUG2LcRAIsqrGti1zGIu.jpg,"Family, Adventure, Drama",6.006,518,4.4553,1994-12-23,111,53508356,Stephen Sommers,No,"Sharad Patel, Edward S. Feldman Productions",No,Yes,6,"Raised by wild animals since childhood, Mowgli is drawn away from the jungle by the beautiful Kitty. But Mowgli must eventually face corrupt Capt. Boone, who wants both Kitty's hand and the treasures of Monkey City – a place only Mowgli can find."
1994,71,Black Beauty,https://image.tmdb.org/t/p/w500/5uH60FBDPQoyAnc4uvU0fIB8JXv.jpg,"Family, Adventure, Drama",6.717,353,4.5444,1994-07-29,88,0,Caroline Thompson,No,Warner Bros. Pictures,No,Yes,6,"The fates of horses, and the people who own and command them, are revealed as Black Beauty narrates the circle of his life."
1994,72,Only You,https://image.tmdb.org/t/p/w500/7mLLANXgUg3bibTiUitDlB0NZcU.jpg,"Romance, Comedy",6.725,582,7.1469,1994-03-04,109,20059210,Norman Jewison,No,"TriStar Pictures, Yorktown Productions",No,No,6,"Two childhood paranormal incidents have convinced schoolteacher Faith Corvatch that her true love is a guy named 'Damon Bradley', but she has yet to meet him. Preparing to marry podiatrist Dwayne in ten days, Faith receives a phone call from Dwayne's old classmate Damon Bradley, who is on his way to Venice. She impulsively decides to fly to Italy with the hope of finally encountering the man of her dreams. Accompanying her on the trip is her sister-in-law and best friend Kate, who has just left her husband, Faith's brother Larry."
1994,73,Dragon Ball Z: Broly - Second Coming,https://image.tmdb.org/t/p/w500/Apnw8FWoPOIsu14d5dvaNZzFSJE.jpg,"Animation, Action, Science Fiction",6.767,737,4.2172,1994-03-12,48,21916093,Shigeyasu Yamauchi,No,"Toei Company, Bird Studios, Toei Animation",No,Yes,6,"A Saiyan Space pod crash-lands on Earth out of which a wounded Saiyan crawls: Broly, the Legendary Super Saiyan. The wounded Broly shouts out in frustration and turns into normal form. The place soon freezes, trapping him in it and he falls into a coma."
1994,74,The Postman,https://image.tmdb.org/t/p/w500/cUaCpjVDefYShKyLmkcDsiPaBHn.jpg,"Comedy, Drama, Romance",7.913,1243,4.5688,1994-09-22,114,33000000,Michael Radford,No,"Esterno Mediterraneo Film, Cecchi Gori Group Tiger Cinematografica, K2 Two",No,No,6,Simple Italian postman learns to love poetry while delivering mail to a famous poet; he uses this to woo local beauty Beatrice.
1994,75,On Deadly Ground,https://image.tmdb.org/t/p/w500/8jnO8EByAsfupWj9RjQxYAO4AUH.jpg,"Action, Adventure, Thriller",5.205,528,4.5439,1994-02-18,101,49000000,Steven Seagal,No,"Warner Bros. Pictures, Seagal/Nasso Productions",No,Yes,6,Forrest Taft is an environmental agent who works for the Aegis Oil Company in Alaska. Aegis Oil's corrupt CEO is the kind of person who doesn't care whether or not oil spills into the ocean or onto the land—just as long as it's making money for him.
1994,76,Airheads,https://image.tmdb.org/t/p/w500/4xPG8pPMyeoec48gKWbbC85EC8j.jpg,"Comedy, Crime, Music",6.214,852,4.8376,1994-08-05,92,5751882,Michael Lehmann,No,"Robert Simonds Productions, Island World, 20th Century Fox",No,No,6,The Lone Rangers have heavy-metal dreams and a single demo tape they can't get anyone to play. The solution: Hijack an FM rock radio station and hold the deejays hostage until they agree to broadcast the band's tape.
1994,77,Exotica,https://image.tmdb.org/t/p/w500/pWcJdcIHjL3P6NaEJKeV6ONfAMV.jpg,Drama,6.641,403,4.3435,1994-09-29,103,4221036,Atom Egoyan,No,"Alliance Films, Ego Film Arts, Téléfilm Canada",No,No,6,"In the upscale Toronto strip club Exotica, dancer Christina is visited nightly by the obsessive Francis, a depressed tax auditor. Her ex-boyfriend, the club's MC, Eric, still jealously pines for her even as he introduces her onstage, but Eric is having his own relationship problems with the club's female owner. Thomas, a mysterious pet-shop owner, is about to become unexpectedly involved in their lives."
1994,78,Reality Bites,https://image.tmdb.org/t/p/w500/qGDhodtpkpxkrFqokenGNJlzt6w.jpg,"Drama, Romance, Comedy",6.54,810,4.5966,1994-02-18,98,33351557,Ben Stiller,No,"Universal Pictures, Jersey Films",No,No,6,"A small circle of friends suffering from post-collegiate blues must confront the hard truth about life, love and the pursuit of gainful employment. As they struggle to map out survival guides for the future, the Gen-X quartet soon begins to realize that reality isn't all it's cracked up to be."
1994,79,Nobody's Fool,https://image.tmdb.org/t/p/w500/xyAXFy6mOfgZcVWbceCeuTYadeq.jpg,"Drama, Comedy",6.9,356,4.0138,1994-12-23,110,39491975,Robert Benton,No,"Capella International, Cinehaus, Paramount Pictures",No,No,6,"A rascally nearing-retirement man juggles a workers' compensation suit while secretly working for his nemesis and flirting with his nemesis' young wife. As his estranged son returns, he faces new family responsibilities, while a banker plots to evict him from his home."
1994,80,Major League II,https://image.tmdb.org/t/p/w500/2QAb0gZusyMsZ1W5ce85plVciDp.jpg,Comedy,5.706,377,4.2315,1994-03-30,105,30626182,David S. Ward,No,Morgan Creek Entertainment,No,No,6,"After losing in the ALCS the year before, the Cleveland Indians are determined to make it into the World Series this time! However, they first have to contend with Rachel Phelps again when she buys back the team."
1994,81,Eat Drink Man Woman,https://image.tmdb.org/t/p/w500/olhIWtIBFg6VWK59DEd4lAvgVgz.jpg,"Comedy, Drama, Romance",7.616,417,6.8261,1994-08-03,123,24194403,Ang Lee,No,"Good Machine, Ang Lee Productions, Central Motion Picture Corporation",No,No,6,"Retired and widowed Chinese master chef Chu lives in modern day Taipei, with his three attractive daughters, all of whom are unattached. Soon, each daughter encounters a new man in their lives. When these new relationships blossom, stereotypes are broken and the living situation within the family changes."
1994,82,The Swan Princess,https://image.tmdb.org/t/p/w500/f5YvIPrkJ9HCsNbgzWJJyxXVNhj.jpg,"Family, Animation, Fantasy, Adventure, Comedy",6.629,1050,4.5792,1994-11-18,89,9771658,Richard Rich,No,Rich Animation Studios,No,Yes,6,"The beautiful princess Odette is transformed into a swan by an evil sorcerer's spell. Held captive at an enchanted lake, she befriends Jean-Bob the frog, Speed the turtle and Puffin the bird. Despite their struggle to keep the princess safe, these good-natured creatures can do nothing about the sorcerer's spell, which can only be broken by a vow of everlasting love."
1994,83,Angels in the Outfield,https://image.tmdb.org/t/p/w500/7WRt6l7tiXVPG9zLco1rwy5Ffw9.jpg,"Comedy, Family, Fantasy",6.038,502,3.7789,1994-07-15,103,50236831,William Dear,No,"Caravan Pictures, Walt Disney Pictures",No,Yes,6,"Roger is a foster child whose irresponsible father promises to get his act together when Roger's favourite baseball team, the California Angels, wins the pennant. The problem is that the Angels are in last place, so Roger prays for help to turn the team around. Sure enough, his prayers are answered in the form of angel Al."
1994,84,The River Wild,https://image.tmdb.org/t/p/w500/wVgQ2T63ThjIsY4R0qoHXjyllql.jpg,"Adventure, Thriller, Drama",6.456,982,5.3048,1994-09-30,111,94216343,Curtis Hanson,No,"The Turman-Foster Company, Universal Pictures",No,Yes,6,"Gail and Tom Hartman are struggling to stay together and decide to take a white-water rafting holiday adventure in Montana for their son Roarke's 10th birthday, only to meet up with a pair of mysterious men whose desperation grows, turning their vacation into a nightmare."
1994,85,Ashes of Time,https://image.tmdb.org/t/p/w500/ciyEwAbvoMHPP3281cgSnfslu43.jpg,"Drama, Action",7.1,407,4.1654,1994-09-17,98,0,Wong Kar-Wai,No,"Block 2 Pictures, Scholar Films Company, Beijing Film Studio",No,No,6,"Ouyang Feng is a heartbroken and cynical man who spends his days in the desert, connecting expert swordsmen with those seeking revenge and willing to pay for it. Throughout five seasons in exile, Ouyang spins tales of his clients' unrequited loves and unusual acts of bravery."
1994,86,D2: The Mighty Ducks,https://image.tmdb.org/t/p/w500/veGW1N6QUglP4osDdOUI6CZCcBI.jpg,"Comedy, Action, Family, Drama",6.217,670,4.2526,1994-03-25,106,45610410,Sam Weisman,No,"Walt Disney Pictures, Avnet/Kerner Productions",No,Yes,6,"After Gordon Bombay's hockey comeback is cut short he is named coach of Team USA Hockey for the Junior Goodwill Games. Bombay reunites the Mighty Ducks and introduces a few new players, however, he finds himself distracted by his newfound fame and must regather if the Ducks are to defeat tournament favourites Iceland."
1994,87,Milk Money,https://image.tmdb.org/t/p/w500/od8SCOMLDq4iRYaHNqihQVn1SNE.jpg,"Comedy, Romance, Drama",6.477,321,3.8714,1994-08-31,108,18137661,Richard Benjamin,No,"The Kennedy/Marshall Company, Paramount Pictures",No,No,6,"Three young boys pool their money and pay V, a kindhearted prostitute, to strip for them. Afterward, she drives them home to the suburbs -- but then her car breaks down. It's just as well, though, because a mobster named Waltzer is after her, and V realizes the suburbs are the perfect place to hide. But things get a lot more complicated when V falls in love with Tom, a single father who is unaware of her real profession."
1994,88,Dragon Ball Z: Bio-Broly,https://image.tmdb.org/t/p/w500/A0VKJ6eRIubW6wH4eAwcpQfjoRD.jpg,"Animation, Action, Science Fiction",5.8,577,3.7718,1994-07-09,50,17121947,Yoshihiro Ueda,No,"Toei Company, Bird Studios, Toei Animation",No,Yes,6,"Jaga Bada, Mr. Satan's old sparring partner, has invited Satan to his personal island to hold a grudge match. Trunks and Goten decide to come for the adventure and Android #18 is following Satan for the money he owes her. Little do they know that Jaga Bada's scientist have found a way to resurrect Broly, the legendary Super Saiyan."
1994,89,Don Juan DeMarco,https://image.tmdb.org/t/p/w500/fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg,"Romance, Drama, Comedy",6.756,818,3.9355,1994-10-12,97,68792531,Jeremy Leven,No,"American Zoetrope, New Line Cinema, Juno Pix",No,No,6,"John Arnold DeMarco is a man who believes he is Don Juan, the greatest lover in the world. Clad in a cape and mask, DeMarco undergoes psychiatric treatment with Dr. Jack Mickler to cure him of his apparent delusion. But the psychiatric sessions have an unexpected effect on the psychiatric staff and, most profoundly, Dr Mickler, who rekindles the romance in his complacent marriage."
1994,90,Nightwatch,https://image.tmdb.org/t/p/w500/wThSC3JdyeXOWM11RWBxWfUQg74.jpg,"Horror, Thriller",6.898,333,3.9813,1994-02-25,107,0,Ole Bornedal,No,Thura Film,No,No,6,"Martin, a law student, takes up a job as a nightwatchman at a mortuary to fund his studies. But the mortuary harbours a dark secret, and he has to find the truth before he is implicated in a serial murder case."
1994,91,Double Dragon,https://image.tmdb.org/t/p/w500/9ZTYSD8ZesYMKqLRbmVfZUW1FiE.jpg,"Action, Adventure, Comedy, Fantasy, Science Fiction",4.583,398,4.8001,1994-11-04,96,2341309,James Yukich,No,"Gramercy Pictures, Imperial Entertainment, Scanbox",No,Yes,6,"Two brothers have half of a powerful ancient Chinese talisman. An evil gang leader has the other half, and determines to get the brothers' half and have a complete medallion so he can gain absolute power."
